Rk,G,Date,Tm,Opp,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,PTS,GmSc,+/-
43,43,2023-02-13,NOP,OKC,34:07,4,8,50.000,0,4,0.000,2,2,100.000,10,13.9,4
44,44,2023-02-15,NOP,LAL,18:44,2,7,28.571,1,3,33.333,3,6,50.000,8,4.1,-3
45,45,2023-02-23,NOP,TOR,28:55,4,8,50.000,2,6,33.333,1,1,100.000,11,9.4,-4
46,46,2023-02-25,NOP,NYK,33:43,6,13,46.154,3,8,37.500,1,1,100.000,16,14.9,-27
47,47,2023-02-27,NOP,ORL,26:56,3,4,75.000,0,1,0.000,2,2,100.000,8,7.4,-7
48,48,2023-03-01,NOP,POR,20:00,2,2,100.000,1,1,100.000,0,0,0.000,5,2.2,-16
49,49,2023-03-08,NOP,DAL,22:33,2,9,22.222,2,4,50.000,0,0,0.000,6,4.9,10
50,50,2023-03-11,NOP,OKC,26:36,2,10,20.000,1,6,16.667,1,1,100.000,6,4.0,-11
51,51,2023-03-12,NOP,POR,28:10,5,11,45.455,4,8,50.000,5,6,83.333,19,18.8,-5
52,52,2023-03-14,NOP,LAL,17:07,2,7,28.571,1,4,25.000,0,1,0.000,5,-0.2,8
