Rk,G,Date,Tm,Opp,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,PTS,GmSc,+/-
3,3,2022-10-23,CLE,WAS,37:31,6,13,46.154,0,0,0.000,3,4,75.000,15,17.2,-1
4,4,2022-10-26,CLE,ORL,29:39,7,11,63.636,0,0,0.000,4,5,80.000,18,19.7,11
5,5,2022-10-28,CLE,BOS,39:39,5,9,55.556,0,1,0.000,2,4,50.000,12,12.0,25
6,6,2022-10-30,CLE,NYK,25:49,3,8,37.500,0,1,0.000,0,0,0.000,6,5.4,5
7,7,2022-11-02,CLE,BOS,36:23,6,11,54.545,0,0,0.000,2,2,100.000,14,11.7,-17
8,8,2022-11-04,CLE,DET,31:31,11,16,68.750,0,0,0.000,1,2,50.000,23,15.3,20
9,9,2022-11-06,CLE,LAL,27:45,5,13,38.462,0,0,0.000,6,6,100.000,16,14.2,5
10,10,2022-11-07,CLE,LAC,32:52,4,10,40.000,0,0,0.000,2,3,66.667,10,17.3,3
11,11,2022-11-09,CLE,SAC,32:50,7,11,63.636,0,0,0.000,6,7,85.714,20,16.4,-13
12,12,2022-11-11,CLE,GSW,33:11,6,8,75.000,0,0,0.000,1,2,50.000,13,10.4,0
13,13,2022-11-18,CLE,CHA,45:36,8,11,72.727,0,0,0.000,4,5,80.000,20,20.1,6
14,14,2022-11-20,CLE,MIA,27:09,4,6,66.667,0,0,0.000,0,0,0.000,8,4.8,13
15,15,2022-11-21,CLE,ATL,33:10,3,5,60.000,0,0,0.000,2,2,100.000,8,11.4,11
16,16,2022-11-23,CLE,POR,36:04,10,12,83.333,0,0,0.000,4,4,100.000,24,20.7,19
17,17,2022-11-25,CLE,MIL,12:04,0,2,0.000,0,0,0.000,1,2,50.000,1,2.1,4
18,18,2022-12-06,CLE,LAL,38:25,11,14,78.571,0,0,0.000,2,4,50.000,24,23.9,21
19,19,2022-12-09,CLE,SAC,32:03,2,5,40.000,0,1,0.000,5,6,83.333,9,5.0,-10
20,20,2022-12-10,CLE,OKC,36:44,7,9,77.778,0,0,0.000,7,13,53.846,21,20.6,6
21,21,2022-12-12,CLE,SAS,36:08,7,11,63.636,0,0,0.000,2,2,100.000,16,18.8,1
22,22,2022-12-14,CLE,DAL,35:53,6,7,85.714,0,0,0.000,2,2,100.000,14,16.2,20
23,23,2022-12-16,CLE,IND,38:48,2,3,66.667,0,0,0.000,3,4,75.000,7,8.2,6
24,24,2022-12-17,CLE,DAL,39:30,3,7,42.857,0,0,0.000,2,6,33.333,8,10.5,-9
25,25,2022-12-19,CLE,UTA,30:05,7,11,63.636,0,0,0.000,6,6,100.000,20,20.5,18
26,26,2022-12-21,CLE,MIL,39:46,8,10,80.000,0,0,0.000,3,4,75.000,19,20.5,16
27,27,2022-12-23,CLE,TOR,30:32,5,6,83.333,0,0,0.000,1,2,50.000,11,11.8,-12
28,28,2022-12-26,CLE,BKN,31:59,2,5,40.000,0,1,0.000,6,8,75.000,10,11.8,-14
29,29,2022-12-29,CLE,IND,37:34,8,11,72.727,0,0,0.000,3,4,75.000,19,20.5,1
30,30,2022-12-31,CLE,CHI,34:52,3,9,33.333,0,0,0.000,0,2,0.000,6,7.1,-3
31,31,2023-01-02,CLE,CHI,38:35,9,10,90.000,0,0,0.000,3,6,50.000,21,20.7,11
32,32,2023-01-04,CLE,PHX,32:38,1,3,33.333,0,1,0.000,0,0,0.000,2,3.0,5
33,33,2023-01-06,CLE,DEN,35:35,4,11,36.364,0,1,0.000,5,8,62.500,13,11.8,-18
34,34,2023-01-08,CLE,PHX,28:49,6,7,85.714,0,0,0.000,1,2,50.000,13,20.4,4
35,35,2023-01-10,CLE,UTA,6:45,0,0,0.000,0,0,0.000,0,0,0.000,0,-0.1,4
36,36,2023-01-12,CLE,POR,38:45,11,17,64.706,0,1,0.000,2,2,100.000,24,24.3,7
37,37,2023-01-14,CLE,MIN,34:10,8,10,80.000,0,0,0.000,3,3,100.000,19,17.0,-4
38,38,2023-01-16,CLE,NOP,37:04,9,12,75.000,0,0,0.000,6,6,100.000,24,29.7,14
39,39,2023-01-18,CLE,MEM,36:13,6,9,66.667,0,0,0.000,2,5,40.000,14,11.1,9
40,40,2023-01-20,CLE,GSW,31:14,4,7,57.143,0,0,0.000,0,0,0.000,8,9.6,-13
41,41,2023-01-21,CLE,MIL,27:20,6,10,60.000,0,0,0.000,0,0,0.000,12,10.5,-1
42,42,2023-01-24,CLE,NYK,38:47,12,17,70.588,0,0,0.000,0,0,0.000,24,19.9,15
43,43,2023-01-26,CLE,HOU,34:36,6,10,60.000,0,0,0.000,2,2,100.000,14,14.7,23
44,44,2023-01-27,CLE,OKC,35:36,6,8,75.000,0,0,0.000,1,2,50.000,13,14.4,-10
45,45,2023-01-29,CLE,LAC,25:47,6,10,60.000,1,1,100.000,2,3,66.667,15,11.5,27
46,46,2023-01-31,CLE,MIA,34:04,6,8,75.000,0,0,0.000,2,3,66.667,14,14.0,-17
47,47,2023-02-02,CLE,MEM,37:57,9,12,75.000,0,0,0.000,0,0,0.000,18,20.1,20
48,48,2023-02-05,CLE,IND,29:44,9,11,81.818,0,0,0.000,0,0,0.000,18,16.5,9
49,49,2023-02-06,CLE,WAS,37:23,10,13,76.923,0,0,0.000,3,4,75.000,23,21.4,24
50,50,2023-02-08,CLE,DET,29:48,9,13,69.231,0,0,0.000,2,5,40.000,20,20.7,18
51,51,2023-02-10,CLE,NOP,30:39,8,11,72.727,0,0,0.000,4,4,100.000,20,21.4,11
